# Every config revision the publisher's CDN still serves for Futurama: Worlds of
# Tomorrow, at https://config-fut-tc.akamaized.net/<name> -- no .json suffix.
# The bucket denies listing, so the names have to be known in advance.
#
# name    <Name>-<md5 of the PLAINTEXT>, which install.py verifies
# etag    md5 of the CIPHERTEXT as served, which install.py verifies on download
# length  bytes as served
#
# 956 rows, all 200 when last checked. Hashes and sizes only: no game data.
name	etag	length
invasion_localData-4c12eaf0233768a5c52f53246bafcf5f	3cb1b874d8d4a36b61d6a9fcb9f63b80	232497
invasion_localData-520aae0eccc3b83cd9ad8d9651a8d5c7	cd35b7eb3d374b8926369f3b24ffc2d8	234116
invasion_localData-a014fdf53ffbb191045a34b6c3ec5a45	77c57f9209c7350910d5a5c9b2e9ba54	234115
invasion_localData-ad5fd007e2c83226e75100030ca52d1f	891478e0738b799c0bcf2ddd60a72018	232538
invasion_localData-f2d6cd39d6ea2eb4941ffe766ed4d664	26623d4187f847c39227346f47d88e8c	234128
invasion_materials-78d7738b5be170836240087f9ab8ef1e	86bce654110209558a2f12a339add437	37917
invasion_prizeCrafter-469b0b687a4691ebbc460834b43efde2	602914e29cbf0f290f731ae862d466cf	19760
invasion_spaceMap-3ff952d9e638e71dd512fbbd8edff79d	9dc6dcaf05b65f416fcdf716052e387c	218731
mon_event-f6c3aaf00c651e8c9c4bb46e8efeb8e1	5e25c94d3acc43d55e5da7a5af281202	281370
pod_event-580d2a565a8fd8732ed524d63dfe0b1c	10feb98ead99de084740b155031c35f4	246007
pod_event-8f1d71b92ef8a518adb48a3a3a97602c	9e21c4e2d3fa4390e902fc7951bb10bf	246007
pod_event-a09bb79d98cc76266b0f6b60966ca3af	0bcb2f899f5ce9faf7939b80ce6cf049	246055
pod_event-c46611390a52c85749456489190d5c76	825ddb93404096010a1dff74d764e6fc	245890
pod_event-eb45aa267752d78086b95f93c190340c	3ae6c218ac58b3306d9260af22593d1b	246055
sh2_event-31d30e27ea65cbfd8c990db073fed4d7	e13ce8ab95aa005611289aadc251c3d3	331608
sh2_event-9fdc0d45a55eec310c353a193fcc007f	fcffd13cc20bbc44686ea032d3039003	331641
sh2_event-c0ebcaea10ab12305c87ee174e0f0832	3f4b27e80075be62f90df8a8109ec91c	331699
sh2_event-ec7020a2d1a4c6c36212bab9e5f0af1e	63cacaa112fdd6716bfe2480f49febb7	331699
slurm-0e523477af8dc1a3c9ad3eb636ef53ab	37f9aa7c6c78b3f4a71fb60d362ee6e7	202011
slurm-1696b8dc5b05920488ce7109e6780753	ae3cdcfe4b88ea1d3e49913f4885a757	202808
slurm-22545e0c9942542eda7d7a471775d1f8	6e99691e9a8e52699a545c8bec3236e4	202713
slurm-39e874d625bd8f95b64d09fc42a45327	7727fee2d2a5a77525306aca8aecf98c	201277
slurm-4be49edcea86f2a42988f65f5ed3b346	d2b4bca517dd90c57d50fc0774af2aa1	201401
slurm-5fde40a238e39c0522737f52e436e62e	b4700e6643a388b9a66d53504bbedd3d	202658
slurm-69decb427c7bace3c3915f9e2f59d1d7	cb956310cda28b4c0cc96fe78a7c543b	201359
slurm-6c898ea708bef281b920f2eeff2ed0de	a3810b49f1c866ae8a77faf88f2c167d	201394
slurm-c777e73a789e1795c906c2b46078b7b3	edf8f26db622ff1e4c94a6c565fcce1d	202596
thanksgiving_event-14492cb66088623ca44e53c0c4f2cedc	9cfd381dc0053dd7aa3d4371581320cb	458280
thanksgiving_event-2f7f7d90dfd36039a1c63a64ffd43270	eb85305cc0bbbb554d90378b18cb300f	247990
thanksgiving_event-45a7c3f60f96ae81cba5f6d541ec5158	d686cebc9a73b69ec12966f6ca7abf14	458368
thanksgiving_event-72c8c8bb0e5a68689059cb906bca5680	8eb9acdc23817f68882892b784cb7bbf	248205
thanksgiving_event-7bbc772cc9af7fcfd86dbcf7b00cbb51	b24059ca990e54d49d9a2f26a9794c48	458373
thanksgiving_event-87344c67e4b57341911b6e760e88b514	e1d841aa96159e9206199f335bed4317	247961
thanksgiving_event-bda814b3a724415b8ac62857ecb6fd57	b9f9cf2e074d928d8cb0c3c7a814d349	458371
thanksgiving_event-c478938bf7edf67412d1e71fb1267108	b03b90131b8b130d5944bd0821437f2f	458310
thanksgiving_event-caf06087afc0c8e70c70cf7f9720d944	b52726010daae51ebb7c0d1b28b895ac	458377
thanksgiving_event-cf96e806f046921a0dd4569baffb689b	9b3f2dda0308bb9ae4d424003d0780d4	458372
thanksgiving_event-cfc9f10b37e3820cb6771b8833a8093a	51c97e4b200188273e38ff623102cb24	458198
thanksgiving_event-d4aacb13d09a0d5ef69f7306707bceba	12c6c5cf6edfb4f31f7b32a922c2dea6	458310
thanksgiving_event-f060af1e583285cc3166bc5c0e93d986	8700c41845338f4923e1663f55934c86	248207
vday_event-4ce5fa9836ab70abab725e2cc5b764fe	c52a392c4f8d8760eb0530b4ddaba9e7	244746
vday_event-5bfdd6af70efc1f0efd95a4c7490cb20	ba8098c35c1bc7cd22abc4ca9dee0f59	243956
vday_event-68b06dbbcd6a8ef7563789fad51c5321	f6eaa680381a54278f1474471c862efa	245210
vday_event-ae1fcf217f8334aeb0515987d75891db	3aa1716884febe0167c2e0b5128b9b33	243909
vday_event-b5c1fbdf8823399d3fc12114d0c5cd16	070caa7c5c8d715aa0f3a1884d2ccdd0	244496
vday_event-c6c949739849829831c2ce68fe9f8072	b44d9983628d737d3bdc34512d36054e	245223
vday_event-d3ef9452c96f6081191bc8f6060b216c	91736bf9b43fbfc7296b43cb57355d6d	243962
vday_event-d53e341a89d9778ab1d49007d894e191	17b942bc03ab3cdbd5ba4eb3451b0a97	245206
xmas_animationConfig-1b4e69466b1046b67f0a74a11f0bb0c4	fa77b085e82edcd8e8300bf52470083c	100261
xmas_animationConfig-2061306f9aa7fc7d2045509484818bd2	5709547bdf9def99e4484ec0c4c0509f	47607
xmas_animationConfig-4fea641f04df2d5fb114a133f19e9679	96af0f2984b5a3e752bad2773e37a0bb	100459
xmas_animationConfig-590b8f70f1c8a8091f7222c402b539c4	375f6676c8e0f42e020c5f115615d6d8	20383
xmas_animationConfig-6d900685ef10a4d525e62c48c18e852e	73934189aaa5e63f0693bfab317caaca	99913
xmas_animationConfig-71034f7ca3ebd187f2303feed4911416	96e517abebf93ce5025a338185932947	84351
xmas_animationConfig-7b19ce041060e1509996c6766b80d761	b8552a43ca241897aa288a5ffbe64dc3	87255
xmas_animationConfig-8127b699e1770beff36109a0ffc8856d	579469aa68022c5b1b176b7b57e2763c	87255
xmas_animationConfig-9a44186a70b480f358d8b14adf6b8128	5d6bee6f902eae07624518320ac5dc44	60157
xmas_animationConfig-c31c4b7f394ac9ebb2b1788569ec33ca	6b7a2cd8c9e0de6f55eeaa3300530a44	59711
xmas_buildings-0241dba16bb68375289abfa3fb449a25	6222c2048c40b5ed972dcda7419cc102	70505
xmas_buildings-045f97ed67650c0322474fadc63c13d5	2c0f8e47043f1bf19c407b677d68a8c9	96661
xmas_buildings-118abb743c0c391d66816c5ce7698633	93e6095bd796b18cf37dfdba4eaea1c6	84466
xmas_buildings-19001acbc7fa26bd00e9527a0ce19cec	f3562e27375547727479cebbe042318d	94573
xmas_buildings-4c9b3722a53bc557df2908aad068533b	533f27edcb4164016dc28ef5a6571e67	69753
xmas_buildings-6df46ecf86cad5150151deb73c23e2c9	c8f9e5ebe4433de3af89aebc577bcf42	59463
xmas_buildings-a40199494dd45c812dd94a164b9a7d1c	90727ceaa57052138964733cd69f6c61	83627
xmas_buildings-b339f9923fc276bedbab474589c1f89a	eed41286e9b3613e99b08b6afac97522	60121
xmas_buildings-c2ea8955ac20adb24c57780bfb548432	930cda1b094fc5cc87dd8b3494acf826	60170
xmas_buildings-e4fff1d2a007f6ff17dd7855bbc052ee	8620a0c292ec71987c73d89a3b76d532	60170
xmas_buildings-e9d31cb4b5336dc1bd10d4994db3bdb8	4949681c4db89b7520b67b5fc9950d1c	46384
xmas_characterActions-08fbdaead2886c25267a51d6f6c61c0d	306e1700f11bd2cd2790789890bb53b9	35344
xmas_characterActions-2d4566c7fb9acff4dd49d926c3b9c64a	2424f40def7cbdbed6edaa32467624e0	56484
xmas_characterActions-320d2323302b56dda1bbc8734f3e9c84	973e794b19d88157ac1885f60a43411a	24631
xmas_characterActions-64911e81263151f30663f7b9df5cb049	3a05198f8e15253e1a6ecee0342c9271	55078
xmas_characterActions-890287b4708d47320129a07faaafff2d	3c9639a59379aebcba82e056e5dd8bb6	24581
xmas_characterActions-ae6d5d4533a02e67416c1f0c0baf6b62	ced3aa52d3a85d13ecb366b3d3ab3a25	45357
xmas_characterActions-ddd1e3e337ea3f954253121f1dabc75a	453811024ed5ea17bb93af58d488a1a9	56461
xmas_characterActions-ff8fb993bbf573e2546061000dedd153	5ad20fb887a04f9dcd4f8841f1adfbe9	12119
xmas_characterDialog-1a0f68fa6702a4db0dcc860fb37c7403	dae8cc924a2ec374658511a7ce89634a	41493
xmas_characterDialog-387cd270481b000687b0e6502d60204d	e326ae3be19ade2ca34ec2c8c68e8c60	224216
xmas_characterDialog-6b1a100edaf0b3bb5a1272b17270dd6d	d10150374c6f18a7f3363c2563333724	184201
xmas_characterDialog-b4aceb042a7e8d024985bb93e59d2ab3	b8dccc5cbc7c0c25ac69799745b56af9	41484
xmas_characterDialog-b9c00d0ed41142befe279a199f2841cf	b44d9e1a567cca54f9f5738be9e7cffc	99227
xmas_characterDialog-bddcf6fcbf341e56ce5ae6e65a46269d	833dba3f61c1136d01f37b407150f417	141460
xmas_characters-039c2e1b4ea716cc505eb97b0f783972	dc1834e874ee3e964f78bf83ab0c6fb7	21477
xmas_characters-41fcf1daae781cab17fc3fd795b7e44d	9a99f3a016fee5e3158381dec91b6d76	34566
xmas_characters-4a1a5734dc140588eb186050f83c3d7d	f58d7fbe699606990d86496f6c22ef7c	14333
xmas_characters-53c84516a21efb3f1ca4f86a33f0ffae	c1418da4cfefb9f00824f632b94070b7	25935
xmas_characters-5ea2dc8975571d7e9d106e77399b6129	dc32df8bee26bbb5b18354356f5e1fd2	25986
xmas_characters-843ed8d23e98fb76354625f41f108979	9114ceaf56b081861264ce2394ba96dc	34752
xmas_characters-887ea040628beedcf20409a364452b1a	02e14fa054dcf5c37c3e01aa5051a909	30444
xmas_characters-99f98fa6df81305485183af48035a802	2f78d46b4e391e7109991a285eb5a44d	17561
xmas_characters-c0ad01a353206e89a76c3235a9a79f7f	c3052cad9d193de674049c7784da236e	34732
xmas_characters-de847e99e0a329b2b7d1829908c967ea	524a43e6c5e0ad59eab2ee732efd8ecf	30450
xmas_combat-00d4bc2d7c11d88448336bb19f96a85a	954f18c7aecf6d6f778e1781a19fd4e6	230436
xmas_combat-1bfbe15be5e7d147abaaf286fa462887	e99b2354f1535e9ead0b5f7d2bc70fa7	164930
xmas_combat-37444d5d5e4915bfd279b853197b9404	2a41529013e8c4847d86622f15125313	295436
xmas_combat-56068dad587a1303d137d573b12ed084	d4588166a6c2b6ca8ad3c81b84744586	164989
xmas_combat-7512da6c271c0997136186aa08221b92	8730a7347a57572c70910e69e196af45	31367
xmas_combat-8d5f0d240147a1138ffc13b0d492eafc	f76b83f9c9b108b069ab2bf149c2485c	31326
xmas_combat-d49de6dbbb565461996d6be3f0d7296d	e28e332db5b497dd78b8d6e2c4a33c78	31433
xmas_combat-fba93188949ca80addfd83c623b28242	cd155ad8d7a8a52f6a00e87b50caa9aa	76506
xmas_event-274248d9743ff44cb7475b584a313373	bfe41573e7f5e99976fae568c29a904e	7273
xmas_event-34c9fc3dbf50155530feb5f6c7c042a3	ef504b8d71e03e4104036147299325ba	6845
xmas_event-47a5c163e53a61b99dae8c4ab09601ae	1a1c0e4189128c8c6212c5d21f4db94f	6241
xmas_event-8f9d0d5962250a6c8ba36468d2b9f161	42567fbf13eda2d9c7f1ef573933ffa0	7272
xmas_event-ceb1c393a68dcdb0d591cab6bf21e516	c13bb99b35db8108ddd27c0f28541533	6463
xmas_event-d69d53debc70fc142aa9e665addaaae1	5bcc08e1b5c3dd8a901e74712451ae89	7290
xmas_event-ff22c7cf8c9b9dc9ef9dee8481bb726f	1c629e810a974f4bc1b47b3892d72dcf	6845
xmas_featuredModal-0e7d913493e80d3a80b570997d8f1046	a28b3f9cd27358516aba0faa3520be49	30701
xmas_featuredModal-140930f293382b13035104e3becf7765	69df0da79cebd9ba0ecebcd40d48a756	45489
xmas_featuredModal-1fc49aaceae1c0013d321f9356e927df	721ab37eeb075173fedf44a825403c6a	22782
xmas_featuredModal-3bdf9e6331b97d8278373813557a0c96	467ee59fa7f80e412462335049c68974	23227
xmas_featuredModal-723b556766b582261c30d07e66f019a1	029f4a06adc5f89790d5794ac5a1daf2	12006
xmas_featuredModal-8890fc9561e79abeca7af48bc7cec1ac	9c91fe7e54d294d896a23449646d3584	45930
xmas_featuredModal-88d00effc5785cb9b951403b62761602	9ce9ff486410cc0971d14bf22688adc4	45479
xmas_featuredModal-a4ab950c52a4f6bfb780c18f94359d8d	ed00d13b9ce12844e2e6136b95324238	23103
xmas_featuredModal-cda5ee3c9f36045da145b4292e67b75b	37b9d5260202d6a09d5248dd13137098	22782
xmas_featuredModal-ce88baf99b1384dd9fcd19cce33a7bb3	1bedf7240ac934300695f40a9306f01e	38764
xmas_featuredModal-d605b1b939b911a32bf9a67b9f1b1d3d	e331a1b6853bc4846e75657a20851ccb	30693
xmas_featuredModal-d62c490bb4fc39497b8e19261885f4cb	08193362abb1be784f2101d430cc9567	11555
xmas_featuredModal-e32bb0e82322bfae7e3ba38b81ba8a9d	ef617be52cf89035d2b0c55170ee2199	38199
xmas_featuredModal-f39b37acbc46043f136b72ef50075044	b2dc85bd5b73572cb717e09e3a5b56a5	13319
xmas_goals-0d5fde61e5ba0839a40b2889e3ae2f1c	bd18f2af14ba1ba9fdd102ca33a3aebd	139247
xmas_goals-302f6810667c955300d01c5be1a2554b	fad317914a6fc2b069d2a7214d19ea6b	22644
xmas_goals-3c391e03b4e1de423e5f4a00ede03859	8240fb33cb23f3a51fbe0a1a9979cc17	176305
xmas_goals-3e40087b6b5d7c94d5c8e36d710aa79e	55f1cdef2d49f9ecd3008ad8b72b3229	71267
xmas_goals-4b32596b959d4786b735eb360b52b7f9	4d48cba1a214e364970c5900d0b78848	22669
xmas_goals-667a9353c46a8a66ddd9f6a080e05dfc	015da254b9fc324492a8b9d62ab81be6	70224
xmas_goals-72729deee04f0d0172c13cb29454c136	ca3099c7ae2aa2e8cf8c10d88d3d2a6d	174863
xmas_goals-77b197548e558d26b5442cce03e4ebc3	2a402b59a68beb9b7d29b55048dc3327	105880
xmas_goals-7c19a25edc9fdec2e6ae8d820eb6db83	d6eafe6872818acc374e23de8c5d4180	176405
xmas_goals-a66ea8fceb49826bc6c9afac06c6b08d	5405241c5743a5f06d1b04d55857e4a9	31124
xmas_goals-b8edd7199483c521dfbdf3f0d0d7989f	e8e6d057b68d7e0d51dacd239a25078f	140270
xmas_goals-c0e6521ad82d5e392480fa2c16bcb5a7	62df5b31c050126ce5095fa7fb0f8ece	106686
xmas_goals-d9df19d332d250661002ca180742cc1e	24dac69dbf912e8c1081a5d315ae7502	73382
xmas_goals-e15851daffdbd26c31c9a0b7d5dd1705	046807735f14eec98d4eed5ef7ad00f7	176382
xmas_goals-e66569e771c3ee4f17332013e1cdb421	da46301d3cbc7082f24877e9f78688b6	70955
xmas_ivestigations-115dca4b2cb065c9c92bf3b72e04ee0b	436efbee6483022a276f76782b631abb	34146
xmas_ivestigations-3e2de72fd0393beed535451ab4f2f951	f676c00706a1d283e1912c4958d7ff91	13723
xmas_ivestigations-685eb46ec6e02bec35f6ed84ca8f469d	4b8367b59642a670c94106afe3088ef4	19859
xmas_ivestigations-6fb5cdbce34db8066db699e5cded56ab	3b3324f00931f7775de1d7aa339af959	26992
xmas_ivestigations-dd2e68345549d28a783d1122e09aaf39	3b7e9f34e14635ba214b9251519ca2d4	6222
xmas_localData-02213aa7102f804eaf638be1bc2ea92f	a720576e13d223243b8e398013a705e1	246982
xmas_localData-0c0f8f2054e3e141608f8d40c3a9827d	b76b4fbe127c5ba12ce96d7e95a0115b	118290
xmas_localData-1ecc83c03814f5cd66edf5f41a2936dd	0a39387552c77ac7a5b7f8d3922c2bb7	200254
xmas_localData-224f1b4c72c6f90a5e22aca5b2b5e063	d0d1e5b678ca10c7692c0b9fe6cf0961	243983
xmas_localData-2ca71ce287cc7648ff6b040240ec98a3	c93d0890f53d8da299d56448f09e165a	62156
xmas_localData-31fe9e110b4ba5b59c84fc4f3623fb6f	f83eedf71204b2c418d44c5e1c74c023	118113
xmas_localData-35b9b95464d2e9c1d164b1625112360e	f09948c37a4ed6f2c5eff7f555f175aa	162149
xmas_localData-39281e49213df0af6aaf90f5c00f8558	4099a34c2452831a3f8cca456ec8ca99	243999
xmas_localData-3a21d606289f8ed67dbce17851a33aad	242532098f380922f2c659e985cea587	161400
xmas_localData-4269188d87b63d18e8974fb68647944c	f5ce490cee6cb4fe81c6d391ff477793	245751
xmas_localData-54889d89b0fdf93e5363737e233df25b	c2b58b4d996e823ff41edc11b2a704c2	204203
xmas_localData-67d885f6a7b2b426f05664505c5449cd	fd5660e546720312992ee664401d6976	118925
xmas_localData-6b059ad1dca8f79234934b75c52ac3fd	ad8aa9663760072e069466f8e0d6cb9d	119103
xmas_localData-6fd8405f2ca648b4432c3850f9e7d672	5a95310961cb8d8af8e4590b4571bd79	52206
xmas_localData-71b2abea72fd04cf53b2d7bf7afd1a83	fb1167bab0519c8fb02c82648d22ae26	246977
xmas_localData-c0342b99af511809f2ccbb5880cc877d	860682406f182f7df2d016921bfacf98	206331
xmas_localData-cd9a30bd1f0df89ec394a3ba19ea9eeb	e8c631ee304d71d08981ac844b3a02b0	63674
xmas_localData-ddf983ee75933cc0481ff3cf018c505d	a6f916b413d6fa61bd4fb1ba4494d4b3	51373
xmas_localData-e120429f0f8278b742e06b8d3d2ed5e2	0de4c359731c98e74ebfd128b2c2f113	245748
xmas_localData-e17fe53c4e8793cef98ca220eab1ce6b	a796ea41fb698a07be1ca715deb1c13e	118516
xmas_localData-ea40c9258450d8e2d62ab40c298817cb	07c1715fd8c20d93d9ca881ac6df1c8e	52206
xmas_materials-26e05b48a38b137814623dd71f314188	24179e16aa5700958d9c0abc1053d529	29989
xmas_materials-2c331a503a0643ad91190898b389d35e	ad5edcaa8f5305c610a2cccdabaf710b	57860
xmas_materials-3878101cb1ba5aa653f2bf12037bd639	0ac83024e1446e5c0d0377ca621bd161	29693
xmas_materials-486806d857c143ddac6f14469f959416	daf31851cb58046e22d22347e10d0ccf	58309
xmas_materials-5018898596723c768d7dd0eb6abebc41	3d23948d0705f57f3e9864de35a8507d	58281
xmas_materials-8b9bfcc1355814cce71c975723815f20	399e131e5bcc0a9b83174df925a459cb	29785
xmas_materials-8d4a2b31212004e85f76755826694d23	6f0805aa99570f3a57c9147f333ff152	49573
xmas_materials-937d54bee2a1410f08d0f06727b893c2	a64fd2fd9ba824a0fa012e403763f198	40011
xmas_materials-a5621bac7df8f6f4240d8aebe96d2c66	146bb9beeb4f6499380faa29ca8fbe3c	51246
xmas_materials-ba4ad2416fad5fe425b1c81564929ab0	56eb070836ff767a0f6e2495197698e7	16081
xmas_materials-bf9cfb2c879f2b68ef0515a3ca5a7b3c	c93728f08314166f972266dfbd4cfb19	39803
xmas_materials-cdb1f0c0fbdccd62d6926877b3176fbb	50d5c3cd88e0337c9759d68c9e320b7f	16412
xmas_materials-d7f96b787da44b5b0fa092b7bffb26af	1b0d27ee0d4c5f1eee32cc636f7c8e38	16084
xmas_materials-ee4d4680d89539149c8bb2a2b2c65183	c018ca558804040b675f484a07a4026a	29987
xmas_materials-fa5cf49c0005a4f28094ea437bcb19f2	21dd982c85cfb75d257151e38b160e98	16208
xmas_prizeCrafter-1196aac103996f41119a3238e9634a38	9e8de93fac786483c91766861148b716	21127
xmas_prizeCrafter-1657e6c5b75ce8dbe6bac0161835b27e	30acd8709f0120fd911c279f70cf1f66	21130
xmas_prizeCrafter-1ba545ce0a7d967a465c48c689f63f33	d99840dbb3027ded6c563427f296decd	15835
xmas_prizeCrafter-4bf3293d09f320a376dd7034fce7a016	5296864c98edd360b8d67864a282223d	26592
xmas_prizeCrafter-7f72a0c4df997dc616b6296f49abd94c	318651a2a0ced10189b64afd676072e3	26592
xmas_prizeCrafter-f6041c2729f155840a203c4d04169e4e	9034425b3012993540aca0dad0dffe87	10562
xmas_prizeCrafter-ffd89e8057a23903ee35a70b9149eb9a	3f65b1a88e3287420784d796319392e0	5238
xmas_spaceMap-1152bbc3e0dc85dede0967a59e51d02a	edefb52d687bfdd12ec9b7196313f940	297070
xmas_spaceMap-13eaf0732b4d5f813542d0f48aa4d456	aa98770743df0cdb060a62a8a5bd15ba	75936
xmas_spaceMap-650b937d75ed44d109046330c21eb910	76ee25fcf6592983b7001e7c1a42e141	237757
xmas_spaceMap-7a18da404c5eb69f44ba01a1ff6fffad	3730d98131e30831a27f3abc9cd5385a	362962
xmas_spaceMap-a44cb8a132e1624c4e52c1cfde84f863	fe477e18a7159d86b23bcb39e90eb224	362869
xmas_spaceMap-d5d8b7a3b97ad1ab5fb62ec4d1005ea5	d5a65b7bb5150cec7f89869ca3e51997	237757
xmas_spaceMap-eb4ed42c43c988ec9226c9cdb51e380c	71930233df5d2dfc1e254de858a0e2a7	132630
